[18:24:20.702][INFO][CraftTweaker-Commands]: ae2:blocks/16k_crafting_storage
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/creeper
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/drowned
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/enderman
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/evoker
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/iron_golem
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/pillager
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/ravager
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/skeleton
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/slime
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/spider
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/vindicator
[18:24:20.749][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/witch
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/legendary/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/evoker
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/witch
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/rare/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:frozen/uncommon/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/common/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/creeper
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/evoker
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/witch
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/epic/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/creeper
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/evoker
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/witch
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/legendary/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/evoker
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/witch
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/rare/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:limestone/uncommon/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/drowned
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/enderman
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/iron_golem
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/pillager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/ravager
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/slime
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/spider
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/vindicator
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/wither_skeleton
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/zombie
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/common/zombified_piglin
[18:24:20.750][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/creeper
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/evoker
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/witch
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/epic/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/creeper
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/evoker
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/witch
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/legendary/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/evoker
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/witch
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/rare/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:molten/uncommon/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/amethyst/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/amethyst/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/amethyst/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/amethyst/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/amethyst/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/common_gear
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deep_dark/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deep_dark/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deep_dark/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deep_dark/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deep_dark/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deeprock/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deeprock/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deeprock/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deeprock/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/deeprock/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/epic_gear
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/frozen/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/frozen/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/frozen/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/frozen/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/frozen/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/legendary_gear
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/limestone/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/limestone/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/limestone/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/limestone/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/limestone/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/molten/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/molten/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/molten/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/molten/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/molten/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/rare_gear
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/sulfide/common
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/sulfide/epic
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/sulfide/legendary
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/sulfide/rare
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/sulfide/uncommon
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:refs/uncommon_gear
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/enchantlet_1
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/enchantlet_2
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/enchantlet_3
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/enchantlet_4
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/enchantlet_5
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/light_emblem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:return/magic_repair
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/amethyst_geode
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/deep_dark_temple
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/dinosaur
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/frozen_robot
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/knuckle_trap
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/limestone_houses
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:structures/sulfide_huts
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/common/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/creeper
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/evoker
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/witch
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/epic/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/creeper
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/evoker
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/iron_golem
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/pillager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/ravager
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/slime
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/spider
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/vindicator
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/witch
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/wither_skeleton
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/zombie
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/legendary/zombified_piglin
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/drowned
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/enderman
[18:24:20.751][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/evoker
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/iron_golem
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/pillager
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/ravager
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/skeleton
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/slime
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/spider
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/vindicator
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/witch
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/wither_skeleton
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/zombie
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/rare/zombified_piglin
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/drowned
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/enderman
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/iron_golem
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/pillager
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/ravager
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/skeleton
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/slime
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/spider
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/vindicator
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/wither_skeleton
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/zombie
[18:24:20.752][INFO][CraftTweaker-Commands]: infinity_cave:sulfide/uncommon/zombified_piglin
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/fake_diamond_block
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/fake_emerald_block
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/fake_gold_block
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/fake_iron_block
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/fake_netherite_block
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/unbreakable_diamond_beacon
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/unbreakable_emerald_beacon
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/unbreakable_gold_beacon
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/unbreakable_iron_beacon
[18:24:20.752][INFO][CraftTweaker-Commands]: libraryferret:blocks/unbreakable_netherite_beacon
[18:24:20.752][INFO][CraftTweaker-Commands]: lootintegrations:chests/easy
